mes,id_estudiante,programa,edad,estrato,trabaja,promedio_anterior,horas_estudio_semana,asistencia_pct,nota_final
15,M15-290,Industrial,22,2,0,3.47,8.4,93.9,3.81
15,M15-291,Sistemas,28,2,1,3.27,12.1,77.8,3.03
15,M15-292,Sistemas,30,4,1,3.84,0.6,86.2,2.98
15,M15-293,Sistemas,29,6,0,3.23,18.2,93.6,3.69
15,M15-294,Sistemas,30,5,1,3.81,4.7,80.4,3.58
15,M15-295,Industrial,21,1,1,3.75,3.5,66.4,3.06
15,M15-296,Sistemas,21,1,0,3.99,16.5,87.0,4.49
15,M15-297,Sistemas,25,1,1,3.88,3.3,74.4,2.99
15,M15-298,Sistemas,34,2,1,3.47,4.1,74.6,2.39
15,M15-299,Sistemas,28,3,0,3.22,9.3,84.0,3.44
15,M15-300,Civil,21,6,1,3.88,6.3,93.0,3.84
16,M16-001,Sistemas,28,3,1,3.18,4.5,71.7,2.14
16,M16-002,Civil,30,5,0,3.51,15.1,70.3,3.88
16,M16-003,Sistemas,28,4,0,3.1,15.7,82.6,3.51
16,M16-004,Sistemas,25,4,0,4.05,9.2,84.6,4.38
16,M16-005,Electrica,29,5,1,4.2,2.1,96.5,3.54
16,M16-006,Sistemas,27,4,1,3.05,16.6,79.1,2.67
16,M16-007,Sistemas,28,3,0,3.52,12.3,81.8,3.83
16,M16-008,Sistemas,32,2,1,4.08,15.8,66.0,3.56
16,M16-009,Industrial,28,4,1,3.68,12.7,75.6,3.16
16,M16-010,Civil,25,4,1,3.06,2.6,83.2,2.47
16,M16-011,Industrial,34,1,0,2.87,2.3,79.5,3.29
16,M16-012,Sistemas,32,3,1,4.3,4.6,73.6,2.79
16,M16-013,Civil,26,2,1,3.16,2.7,82.6,2.41
16,M16-014,Industrial,37,5,1,4.54,7.1,79.9,3.5
16,M16-015,Sistemas,21,4,0,4.66,14.4,100.0,4.9
16,M16-016,Industrial,24,4,1,3.57,0.5,88.3,2.68
16,M16-017,Civil,29,5,1,3.51,7.2,83.6,3.78
16,M16-018,Civil,27,3,1,3.61,2.9,72.7,2.09
16,M16-019,Industrial,23,3,1,3.82,3.2,80.0,2.87
16,M16-020,Sistemas,25,3,1,3.65,2.3,76.8,3.0
16,M16-021,Industrial,23,4,1,3.35,9.3,79.6,3.07
16,M16-022,Sistemas,34,5,0,3.98,9.7,80.9,3.17
16,M16-023,Electrica,21,2,0,3.23,4.8,89.2,2.93
16,M16-024,Sistemas,24,3,1,4.55,0.7,80.0,3.69
16,M16-025,Sistemas,23,3,1,3.4,6.8,71.7,3.01
16,M16-026,Electrica,25,2,0,3.99,6.0,100.0,4.07
16,M16-027,Sistemas,25,4,0,3.87,4.4,86.7,3.53
16,M16-028,Industrial,36,3,1,3.71,2.3,67.6,2.88
16,M16-029,Sistemas,29,4,1,4.16,0.7,63.7,2.01
16,M16-030,Sistemas,27,3,0,3.68,12.7,90.1,3.82
16,M16-031,Sistemas,21,2,0,3.4,6.3,79.4,2.92
16,M16-032,Sistemas,22,3,1,3.22,8.2,74.3,3.38
16,M16-033,Sistemas,33,2,1,3.6,0.5,78.3,2.87
16,M16-034,Industrial,28,4,1,3.59,10.0,62.8,3.47
16,M16-035,Civil,28,4,1,3.93,2.2,78.5,3.0
16,M16-036,Civil,21,3,1,2.65,8.9,86.6,2.97
16,M16-037,Electrica,29,3,1,3.19,6.5,83.3,3.14
16,M16-038,Sistemas,34,3,0,4.12,2.5,57.5,3.46
16,M16-039,Industrial,36,6,1,3.6,13.1,66.6,3.44
16,M16-040,Industrial,30,3,1,4.36,9.4,99.1,4.17
16,M16-041,Sistemas,22,1,1,3.89,5.3,75.7,2.22
16,M16-042,Industrial,33,2,1,3.88,9.5,78.7,4.25
16,M16-043,Industrial,29,3,1,3.35,5.8,97.6,2.35
16,M16-044,Civil,21,3,0,3.29,1.9,95.8,3.1
16,M16-045,Industrial,28,3,1,3.01,1.4,81.7,3.08
16,M16-046,Electrica,29,4,0,3.57,3.8,89.9,3.1
16,M16-047,Electrica,32,5,1,3.37,7.7,94.7,3.36
16,M16-048,Civil,21,1,1,3.55,9.8,69.3,3.84
16,M16-049,Electrica,29,2,0,3.79,3.0,98.8,3.34
16,M16-050,Sistemas,30,4,1,2.83,9.8,73.4,2.06
16,M16-051,Civil,34,3,1,3.75,5.3,80.6,3.35
16,M16-052,Civil,22,5,0,3.88,5.7,88.2,4.4
16,M16-053,Electrica,22,4,1,3.34,9.2,74.5,3.3
16,M16-054,Sistemas,31,4,0,3.04,16.4,81.1,2.68
16,M16-055,Sistemas,26,4,1,3.65,3.5,91.2,3.56
16,M16-056,Civil,27,2,1,3.84,6.3,89.6,3.96
16,M16-057,Electrica,24,3,1,3.25,2.7,78.7,2.18
16,M16-058,Sistemas,26,4,0,3.28,7.4,96.0,3.43
16,M16-059,Electrica,33,4,1,3.09,3.9,90.2,2.72
16,M16-060,Electrica,28,3,1,3.91,0.6,90.6,3.37
16,M16-061,Sistemas,30,2,1,3.69,9.7,80.3,3.47
16,M16-062,Sistemas,36,3,1,4.33,8.7,78.0,3.75
16,M16-063,Industrial,30,3,0,2.65,4.4,99.4,2.08
16,M16-064,Civil,22,4,1,3.75,2.0,83.4,2.79
16,M16-065,Sistemas,32,3,1,3.1,21.8,76.5,3.18
16,M16-066,Sistemas,24,3,0,3.7,15.6,96.9,4.54
16,M16-067,Electrica,32,3,1,3.66,1.1,86.2,2.1
16,M16-068,Sistemas,36,3,0,2.95,8.0,77.7,1.95
16,M16-069,Civil,27,1,0,3.44,4.3,83.0,2.66
16,M16-070,Civil,24,3,0,4.23,15.5,85.4,4.49
16,M16-071,Civil,29,3,0,2.64,5.0,69.7,2.99
16,M16-072,Sistemas,24,2,1,3.82,11.8,96.0,3.32
16,M16-073,Sistemas,25,3,0,4.32,7.8,100.0,3.56
16,M16-074,Electrica,26,2,0,2.81,9.3,100.0,2.61
16,M16-075,Sistemas,30,2,1,3.61,12.1,83.6,4.2
16,M16-076,Electrica,23,3,1,3.24,8.3,76.6,2.85
16,M16-077,Sistemas,21,3,0,4.15,5.6,97.7,4.12
16,M16-078,Sistemas,26,3,1,3.03,9.0,80.4,2.57
16,M16-079,Sistemas,38,6,1,3.7,2.6,84.5,2.82
16,M16-080,Electrica,31,3,1,3.74,6.2,74.3,3.22
16,M16-081,Civil,28,5,0,3.58,11.0,79.8,3.53
16,M16-082,Electrica,27,3,0,3.87,11.3,94.1,3.92
16,M16-083,Industrial,26,2,1,4.31,2.8,84.5,3.74
16,M16-084,Sistemas,25,4,0,3.85,6.7,89.7,3.64
16,M16-085,Electrica,35,2,0,3.06,6.9,78.2,2.58
16,M16-086,Sistemas,35,3,1,4.27,14.4,71.2,3.8
16,M16-087,Sistemas,27,4,0,3.25,5.3,92.1,3.21
16,M16-088,Civil,27,4,0,3.61,10.3,83.2,3.2
16,M16-089,Sistemas,25,3,1,3.52,0.5,93.5,2.68
16,M16-090,Electrica,31,5,0,3.09,17.4,98.7,3.87
16,M16-091,Sistemas,25,4,1,2.91,9.6,88.2,2.69
16,M16-092,Industrial,28,4,1,3.09,7.0,72.2,2.51
16,M16-093,Sistemas,26,3,1,4.38,12.3,74.4,3.82
16,M16-094,Sistemas,22,4,1,3.76,3.6,76.7,2.65
16,M16-095,Electrica,28,2,0,3.74,9.2,86.3,3.61
16,M16-096,Sistemas,29,4,0,3.08,11.8,85.0,3.82
16,M16-097,Sistemas,30,3,0,2.92,13.0,85.4,3.43
16,M16-098,Sistemas,26,5,0,2.41,4.4,74.1,2.4
16,M16-099,Sistemas,37,5,0,3.19,9.1,91.7,2.78
16,M16-100,Electrica,21,3,0,3.56,5.1,90.2,3.4
16,M16-101,Industrial,21,2,1,3.3,13.8,73.9,3.62
16,M16-102,Industrial,28,3,1,3.6,4.2,81.4,2.99
16,M16-103,Industrial,21,1,0,3.37,9.2,88.3,3.32
16,M16-104,Civil,23,6,1,2.93,3.3,80.8,1.69
16,M16-105,Industrial,27,3,0,3.39,7.9,94.7,3.35
16,M16-106,Sistemas,27,5,1,4.3,13.1,73.6,3.74
16,M16-107,Sistemas,35,3,1,3.95,6.4,85.3,3.43
16,M16-108,Sistemas,31,4,1,3.53,9.0,74.2,3.5
16,M16-109,Sistemas,24,4,0,3.04,7.5,85.9,3.0
16,M16-110,Industrial,29,3,1,4.54,3.5,95.3,3.93
16,M16-111,Industrial,25,3,1,3.71,7.3,72.3,3.54
16,M16-112,Sistemas,27,3,1,3.81,3.6,76.4,3.21
16,M16-113,Sistemas,38,3,1,3.83,4.6,67.7,3.45
16,M16-114,Civil,25,3,1,2.79,3.2,86.9,2.42
16,M16-115,Electrica,23,2,1,2.64,6.2,82.0,2.48
16,M16-116,Electrica,21,6,1,3.32,3.4,71.7,2.01
16,M16-117,Industrial,35,3,0,3.36,2.4,79.5,2.51
16,M16-118,Sistemas,30,2,0,4.64,10.2,86.5,3.93
16,M16-119,Sistemas,26,5,1,3.09,2.0,76.5,2.65
16,M16-120,Sistemas,29,3,1,4.3,11.9,85.3,3.23
16,M16-121,Industrial,29,3,0,2.32,15.4,82.7,3.41
16,M16-122,Civil,30,6,1,3.44,3.2,81.9,2.96
16,M16-123,Electrica,28,4,1,4.08,6.1,78.9,3.48
16,M16-124,Sistemas,32,4,1,3.48,0.6,86.1,3.02
16,M16-125,Sistemas,25,4,0,2.45,4.3,99.3,2.52
16,M16-126,Electrica,34,5,1,3.03,6.9,76.2,2.9
16,M16-127,Industrial,26,3,0,3.35,16.4,80.2,3.49
16,M16-128,Electrica,26,4,1,3.68,2.9,82.2,2.8
16,M16-129,Electrica,22,6,0,3.25,7.3,90.5,3.12
16,M16-130,Electrica,28,5,0,4.07,17.0,85.0,3.94
16,M16-131,Industrial,24,3,0,3.88,20.3,85.4,3.7
16,M16-132,Industrial,28,4,1,3.66,11.5,77.7,3.54
16,M16-133,Electrica,27,3,1,4.02,5.5,93.8,3.42
16,M16-134,Sistemas,24,3,1,2.31,5.4,71.0,2.43
16,M16-135,Sistemas,34,6,0,3.82,8.3,78.4,3.48
16,M16-136,Electrica,31,2,1,4.14,4.6,73.5,3.41
16,M16-137,Sistemas,29,1,1,3.53,0.5,59.7,2.55
16,M16-138,Civil,30,3,1,3.18,4.7,88.6,1.97
16,M16-139,Industrial,21,4,1,3.33,3.6,79.6,2.62
16,M16-140,Industrial,26,6,0,2.82,9.4,81.8,2.93
16,M16-141,Sistemas,33,2,1,4.0,1.4,81.7,3.13
16,M16-142,Electrica,26,4,1,4.06,7.4,82.2,3.68
16,M16-143,Sistemas,21,2,0,3.87,9.7,78.0,3.49
16,M16-144,Industrial,23,4,0,3.09,14.7,95.6,3.98
16,M16-145,Electrica,23,4,1,4.07,6.9,99.6,3.93
16,M16-146,Industrial,22,2,1,3.21,6.7,68.5,2.62
16,M16-147,Sistemas,27,2,1,2.9,12.8,83.8,2.48
16,M16-148,Sistemas,25,5,1,3.1,4.2,89.4,2.73
16,M16-149,Industrial,25,2,1,3.69,10.8,75.0,3.52
16,M16-150,Sistemas,21,3,1,3.44,7.4,54.0,3.76
16,M16-151,Sistemas,37,3,1,4.05,1.7,79.8,3.43
16,M16-152,Sistemas,33,6,1,3.54,6.8,83.4,3.22
16,M16-153,Industrial,21,4,1,3.76,19.0,85.2,3.77
16,M16-154,Electrica,21,3,1,3.21,4.0,73.7,2.87
16,M16-155,Sistemas,30,2,1,3.58,4.3,83.9,3.13
16,M16-156,Civil,28,3,1,2.77,3.3,79.1,2.13
16,M16-157,Industrial,32,5,1,2.78,0.5,87.6,2.37
16,M16-158,Electrica,35,3,1,3.52,12.8,84.8,2.89
16,M16-159,Civil,30,2,1,2.89,4.2,82.8,2.29
16,M16-160,Civil,26,3,0,3.6,11.0,85.5,3.5
16,M16-161,Industrial,30,2,1,3.52,7.3,82.3,3.75
16,M16-162,Sistemas,31,3,0,3.03,8.6,100.0,3.11
16,M16-163,Industrial,25,3,1,3.63,4.6,89.7,3.17
16,M16-164,Sistemas,21,2,0,3.01,10.7,89.8,3.51
16,M16-165,Sistemas,29,3,1,3.68,1.1,82.2,2.78
16,M16-166,Sistemas,29,5,1,4.36,3.5,94.0,3.34
16,M16-167,Sistemas,33,3,1,3.03,6.2,70.5,2.39
16,M16-168,Sistemas,25,3,0,2.78,14.1,95.8,3.53
16,M16-169,Electrica,24,4,1,3.3,4.4,70.0,2.91
16,M16-170,Civil,30,2,0,3.83,10.7,85.9,4.04
16,M16-171,Sistemas,25,3,1,3.61,2.2,75.1,3.36
16,M16-172,Civil,29,3,1,3.78,3.5,71.6,2.22
16,M16-173,Industrial,27,3,1,3.27,10.3,83.0,2.74
16,M16-174,Sistemas,21,2,1,3.89,7.0,85.8,3.06
16,M16-175,Sistemas,35,4,1,3.24,9.0,68.7,2.9
16,M16-176,Industrial,32,4,0,2.34,7.9,71.9,2.95
16,M16-177,Civil,23,5,0,2.6,14.5,100.0,3.47
16,M16-178,Civil,38,5,1,3.89,0.5,76.8,1.85
16,M16-179,Civil,25,2,0,3.08,9.3,86.1,3.65
16,M16-180,Sistemas,21,4,0,3.5,5.8,81.4,2.73
16,M16-181,Industrial,26,1,1,4.05,2.6,94.1,3.44
16,M16-182,Electrica,27,2,1,3.57,1.7,89.0,1.98
16,M16-183,Industrial,28,6,0,4.06,4.7,81.9,2.64
16,M16-184,Industrial,35,3,1,3.4,1.4,71.1,2.13
16,M16-185,Sistemas,26,3,1,3.15,6.5,86.1,2.73
16,M16-186,Industrial,29,4,1,4.41,8.9,71.5,3.66
16,M16-187,Sistemas,26,2,0,3.65,4.5,84.0,3.72
16,M16-188,Sistemas,33,3,0,3.84,4.1,95.9,4.04
16,M16-189,Industrial,32,1,1,3.55,6.1,85.7,3.14
16,M16-190,Industrial,30,3,0,3.88,11.8,88.7,3.13
16,M16-191,Sistemas,27,4,0,4.23,8.7,93.8,4.09
16,M16-192,Electrica,28,4,0,3.3,12.6,85.5,3.3
16,M16-193,Sistemas,28,3,1,3.19,3.7,78.1,1.95
16,M16-194,Sistemas,28,4,1,4.34,6.7,85.6,3.42
16,M16-195,Electrica,38,4,1,3.88,9.6,81.7,3.92
16,M16-196,Civil,27,3,0,3.69,14.0,96.1,3.9
16,M16-197,Civil,30,3,0,3.87,5.2,94.1,3.16
16,M16-198,Sistemas,25,2,0,3.89,10.5,89.5,3.91
16,M16-199,Sistemas,27,1,0,4.28,6.5,74.0,4.95
16,M16-200,Electrica,21,2,1,3.42,4.9,79.8,3.36
16,M16-201,Industrial,27,4,1,3.03,8.5,83.1,3.3
16,M16-202,Electrica,25,1,1,3.11,3.4,85.0,2.32
16,M16-203,Electrica,30,2,1,3.49,2.5,100.0,3.1
16,M16-204,Sistemas,27,2,0,3.43,14.2,85.8,4.22
16,M16-205,Industrial,29,4,1,3.51,0.9,71.9,2.33
16,M16-206,Electrica,21,1,1,3.24,8.6,78.2,2.93
16,M16-207,Sistemas,31,2,1,2.97,15.2,92.7,3.5
16,M16-208,Sistemas,21,3,1,2.63,20.3,71.9,3.22
16,M16-209,Industrial,24,3,1,3.08,18.6,77.4,3.53
16,M16-210,Sistemas,24,4,1,3.88,6.0,81.7,3.59
16,M16-211,Sistemas,26,4,1,3.52,7.9,85.4,3.09
16,M16-212,Civil,28,4,1,2.98,2.9,88.5,2.03
16,M16-213,Industrial,35,6,1,3.93,4.3,92.9,3.55
16,M16-214,Industrial,23,6,0,4.09,5.6,97.8,3.39
16,M16-215,Sistemas,39,4,0,3.63,2.0,71.4,2.94
16,M16-216,Electrica,29,1,1,3.69,14.7,88.5,3.67
16,M16-217,Sistemas,25,3,0,3.64,5.0,78.5,3.4
16,M16-218,Civil,21,3,0,4.11,11.0,100.0,4.14
16,M16-219,Industrial,30,2,1,2.86,8.8,72.7,2.77
16,M16-220,Sistemas,23,2,0,3.56,5.9,82.2,3.67
16,M16-221,Industrial,23,4,0,3.98,2.9,85.9,3.35
16,M16-222,Industrial,26,2,0,3.44,6.5,74.6,2.62
16,M16-223,Sistemas,25,2,0,3.62,14.1,90.1,4.15
16,M16-224,Sistemas,30,3,1,3.65,25.2,74.7,4.58
16,M16-225,Sistemas,24,3,1,3.53,10.2,81.6,3.68
16,M16-226,Electrica,21,4,1,2.98,3.7,76.8,2.57
16,M16-227,Electrica,27,3,0,3.25,4.1,96.1,3.46
16,M16-228,Civil,31,6,0,3.46,3.6,85.9,3.13
16,M16-229,Civil,32,4,1,3.84,4.3,77.0,3.27
16,M16-230,Civil,21,4,0,3.75,7.0,75.4,3.32
16,M16-231,Civil,21,4,1,3.64,10.4,66.8,3.16
16,M16-232,Sistemas,32,3,1,4.11,5.3,69.7,2.98
16,M16-233,Industrial,21,3,0,3.97,7.4,80.4,3.11
16,M16-234,Civil,26,3,0,4.52,5.6,80.4,3.79
16,M16-235,Industrial,24,3,0,3.09,3.7,81.5,3.4
16,M16-236,Civil,33,3,0,3.01,9.3,86.0,3.3
16,M16-237,Electrica,22,2,1,3.38,0.5,88.3,2.57
16,M16-238,Sistemas,21,3,1,3.59,5.0,86.9,3.38
16,M16-239,Electrica,23,4,1,3.46,1.9,61.5,2.56
16,M16-240,Civil,26,2,1,3.32,7.7,82.5,2.97
16,M16-241,Sistemas,31,1,0,3.42,14.1,91.8,3.93
16,M16-242,Industrial,21,1,0,3.79,8.1,96.4,3.46
16,M16-243,Sistemas,28,6,1,3.26,20.9,80.6,3.24
16,M16-244,Sistemas,27,2,1,3.3,4.0,80.4,3.57
16,M16-245,Sistemas,26,2,1,3.88,8.8,73.2,3.05
16,M16-246,Civil,23,2,0,4.0,19.0,79.3,4.09
16,M16-247,Civil,29,2,1,4.09,2.5,98.4,3.32
16,M16-248,Electrica,28,2,1,3.72,5.1,81.6,2.54
16,M16-249,Sistemas,21,3,1,3.63,0.5,73.3,2.66
16,M16-250,Civil,21,5,1,4.21,2.0,79.3,3.41
16,M16-251,Civil,29,3,0,3.88,2.7,87.0,2.96
16,M16-252,Sistemas,34,2,0,4.7,2.9,93.3,3.78
16,M16-253,Sistemas,25,3,1,3.64,26.9,90.8,5.0
16,M16-254,Sistemas,36,4,1,3.68,4.3,91.7,3.09
16,M16-255,Sistemas,23,2,1,3.41,8.6,71.5,2.75
16,M16-256,Sistemas,27,6,1,3.15,6.1,86.3,2.88
16,M16-257,Civil,24,4,0,3.06,19.8,81.0,3.94
16,M16-258,Civil,27,3,0,3.69,7.0,92.5,3.28
16,M16-259,Electrica,27,3,1,3.34,6.3,81.8,2.62
16,M16-260,Sistemas,27,4,1,3.49,1.8,85.5,2.71
16,M16-261,Sistemas,21,3,1,3.13,7.8,71.9,2.71
16,M16-262,Industrial,27,2,1,4.16,0.5,81.3,2.93
16,M16-263,Electrica,26,4,1,3.58,5.9,83.4,3.02
16,M16-264,Industrial,29,3,0,4.1,4.5,80.4,3.39
16,M16-265,Electrica,29,2,1,4.66,0.5,80.6,3.58
16,M16-266,Civil,27,1,0,3.38,9.2,74.0,3.45
16,M16-267,Industrial,21,2,0,3.2,7.5,94.0,3.26
16,M16-268,Sistemas,34,3,1,3.75,13.2,68.5,3.2
16,M16-269,Electrica,28,6,1,3.44,2.5,87.8,2.58
16,M16-270,Sistemas,28,4,1,3.07,12.0,85.6,3.34
16,M16-271,Sistemas,30,6,0,4.0,13.1,87.7,3.84
16,M16-272,Industrial,28,4,1,4.24,0.5,79.1,3.37
16,M16-273,Sistemas,28,3,0,2.95,17.8,83.1,3.52
16,M16-274,Sistemas,31,1,1,4.15,18.1,73.1,3.84
16,M16-275,Sistemas,25,1,1,3.73,2.5,70.0,2.91
16,M16-276,Sistemas,32,2,1,3.02,1.5,87.9,2.02
16,M16-277,Electrica,25,2,1,2.81,8.1,76.6,2.95
16,M16-278,Industrial,30,3,0,3.84,5.2,75.4,3.26
16,M16-279,Sistemas,21,2,0,3.09,9.6,100.0,3.36
16,M16-280,Industrial,26,3,1,2.83,2.3,57.6,2.02
16,M16-281,Civil,33,1,1,2.72,7.9,77.8,2.48
16,M16-282,Sistemas,21,1,0,3.63,11.6,85.2,3.93
16,M16-283,Civil,30,2,0,3.69,5.6,87.7,3.49
16,M16-284,Sistemas,32,2,1,3.67,3.8,83.5,3.19
16,M16-285,Electrica,21,4,1,3.34,2.0,91.3,3.1
16,M16-286,Industrial,24,3,1,3.86,7.0,70.3,3.4
16,M16-287,Civil,26,4,0,4.03,8.9,89.2,3.26
16,M16-288,Electrica,30,6,0,3.54,8.0,92.6,2.79
16,M16-289,Civil,28,2,1,2.59,9.7,80.6,2.52
16,M16-290,Industrial,28,6,1,3.34,7.1,76.6,3.06
16,M16-291,Industrial,31,5,1,3.55,1.9,87.3,2.86
16,M16-292,Sistemas,26,5,1,3.53,1.8,73.6,2.56
16,M16-293,Civil,32,1,1,3.5,8.7,83.7,3.18
16,M16-294,Industrial,27,4,0,3.91,12.0,100.0,4.24
16,M16-295,Electrica,27,4,0,2.92,10.9,89.6,3.57
16,M16-296,Sistemas,28,3,1,3.57,8.7,74.9,2.39
16,M16-297,Industrial,21,2,0,4.2,12.9,83.9,4.39
16,M16-298,Electrica,28,2,1,2.92,12.2,93.6,2.81
16,M16-299,Electrica,31,4,0,3.67,17.4,100.0,4.69
16,M16-300,Civil,26,4,0,3.56,25.2,89.9,4.5
17,M17-001,Industrial,22,3,0,3.56,5.9,90.6,3.3
17,M17-002,Electrica,33,4,0,2.0,11.4,83.1,2.32
17,M17-003,Sistemas,25,4,1,3.54,6.2,94.3,3.04
17,M17-004,Sistemas,27,4,0,3.45,9.7,77.8,2.62
17,M17-005,Sistemas,30,3,0,4.45,12.4,80.4,4.23
17,M17-006,Sistemas,23,2,1,2.72,6.7,88.8,2.98
17,M17-007,Sistemas,27,3,1,3.17,2.7,86.9,3.14
17,M17-008,Civil,27,2,1,3.03,18.0,70.3,3.32
17,M17-009,Sistemas,21,3,1,3.22,4.7,83.4,2.78
17,M17-010,Civil,30,2,0,3.04,12.7,83.0,2.71
17,M17-011,Industrial,28,4,1,2.85,11.9,74.1,2.92
17,M17-012,Electrica,26,3,1,2.52,11.5,83.8,2.79
17,M17-013,Sistemas,29,2,1,3.39,8.9,80.7,3.32
17,M17-014,Industrial,23,4,0,3.45,2.5,94.2,3.15
17,M17-015,Electrica,27,4,1,3.43,5.2,78.1,3.66
17,M17-016,Sistemas,24,3,1,3.37,0.5,90.3,2.01
17,M17-017,Sistemas,27,2,1,2.23,11.5,64.3,2.15
17,M17-018,Sistemas,34,3,1,4.19,8.4,81.0,4.31
17,M17-019,Sistemas,32,3,1,3.61,7.8,87.9,3.19
17,M17-020,Sistemas,23,3,1,3.26,3.0,84.2,2.5
17,M17-021,Sistemas,21,1,1,3.18,0.5,75.6,2.94
17,M17-022,Sistemas,32,3,1,3.27,6.6,70.9,3.29
17,M17-023,Civil,28,5,1,2.69,16.8,72.5,2.92
17,M17-024,Electrica,27,3,1,2.77,3.7,64.5,2.23
17,M17-025,Electrica,28,1,0,4.05,12.2,78.2,3.68
17,M17-026,Sistemas,30,4,0,3.61,16.0,81.9,3.48
17,M17-027,Sistemas,31,5,1,3.16,4.3,76.6,3.46
17,M17-028,Industrial,29,2,1,3.58,5.4,85.6,2.47
17,M17-029,Civil,32,1,1,3.65,4.5,66.4,3.1
17,M17-030,Civil,28,2,0,2.48,4.0,87.5,2.96
17,M17-031,Electrica,29,2,0,3.75,4.4,80.6,3.44
17,M17-032,Civil,33,2,0,3.6,5.7,100.0,3.5
17,M17-033,Sistemas,25,3,0,3.49,3.4,97.1,3.13
17,M17-034,Sistemas,30,5,1,3.24,8.1,83.4,2.71
17,M17-035,Civil,27,4,1,2.98,4.8,83.8,3.15
17,M17-036,Sistemas,29,2,0,3.37,17.5,95.1,4.45
17,M17-037,Industrial,31,1,1,3.05,8.3,66.5,3.0
17,M17-038,Civil,30,1,1,3.82,9.4,69.9,3.84
17,M17-039,Industrial,22,5,0,3.54,5.3,95.6,3.3
17,M17-040,Industrial,33,4,1,3.34,1.1,92.3,2.81
17,M17-041,Sistemas,27,3,1,3.79,9.8,75.6,3.27
17,M17-042,Sistemas,24,1,1,3.82,15.4,58.8,3.56
17,M17-043,Sistemas,28,5,1,3.14,2.0,69.3,2.21
17,M17-044,Sistemas,24,4,1,3.51,2.1,73.1,2.79
17,M17-045,Sistemas,37,1,1,4.0,18.8,86.2,3.83
17,M17-046,Industrial,23,3,0,3.38,14.0,83.5,3.94
17,M17-047,Electrica,28,4,0,4.1,10.5,88.0,3.97
17,M17-048,Electrica,25,6,1,4.29,11.6,81.4,4.09
17,M17-049,Industrial,28,1,0,3.96,10.8,83.9,3.57
17,M17-050,Sistemas,23,2,1,3.39,8.2,96.4,3.18
17,M17-051,Sistemas,32,4,1,3.82,1.5,88.6,2.69
17,M17-052,Sistemas,27,3,1,2.05,0.8,82.2,2.31
17,M17-053,Industrial,24,2,1,3.86,7.3,80.8,3.82
17,M17-054,Sistemas,35,3,0,3.39,6.5,66.7,3.21
17,M17-055,Industrial,25,2,0,3.08,13.3,77.2,3.95
17,M17-056,Industrial,28,2,0,3.15,17.4,78.9,3.54
17,M17-057,Electrica,25,2,1,3.73,8.6,65.7,2.81
17,M17-058,Sistemas,32,5,1,2.8,14.2,79.3,3.54
17,M17-059,Sistemas,27,3,1,3.26,0.5,81.2,2.95
17,M17-060,Industrial,27,2,1,3.08,5.6,87.6,2.56
17,M17-061,Electrica,21,3,1,3.47,14.2,76.4,3.35
17,M17-062,Sistemas,27,4,0,3.16,3.2,66.1,2.79
17,M17-063,Industrial,29,5,0,2.86,4.3,92.1,2.22
17,M17-064,Civil,21,3,1,2.78,6.5,88.5,3.17
17,M17-065,Sistemas,28,1,0,3.5,4.4,85.1,2.97
17,M17-066,Sistemas,25,4,0,3.58,14.0,84.7,3.23
17,M17-067,Industrial,24,4,1,3.71,4.4,82.9,3.33
17,M17-068,Industrial,24,3,0,3.83,12.4,83.4,4.26
17,M17-069,Industrial,28,4,0,3.83,6.4,88.1,3.63
17,M17-070,Industrial,27,4,1,2.65,7.9,60.5,2.48
17,M17-071,Electrica,32,4,0,3.84,5.1,79.3,2.88
17,M17-072,Electrica,25,4,1,3.67,4.5,79.0,3.14
17,M17-073,Sistemas,23,2,0,3.25,7.0,77.1,2.85
17,M17-074,Industrial,29,1,1,3.47,7.3,98.4,3.2
17,M17-075,Sistemas,29,3,1,3.15,0.6,60.9,2.32
17,M17-076,Civil,29,6,1,4.28,4.4,75.6,3.43
17,M17-077,Industrial,31,5,0,3.95,11.1,84.4,3.4
17,M17-078,Sistemas,25,3,1,4.03,4.7,86.7,2.58
17,M17-079,Sistemas,30,4,0,4.02,8.7,85.8,3.59
17,M17-080,Electrica,26,2,0,2.0,7.3,84.3,2.46
17,M17-081,Sistemas,24,3,0,3.4,19.5,67.3,3.56
17,M17-082,Civil,29,1,0,3.66,11.4,90.0,4.02
17,M17-083,Industrial,31,2,0,3.61,2.3,88.3,3.1
17,M17-084,Sistemas,27,3,0,4.04,10.6,79.1,3.38
17,M17-085,Sistemas,29,2,1,3.96,10.2,73.6,3.18
17,M17-086,Sistemas,25,5,1,3.12,13.9,80.5,3.69
17,M17-087,Sistemas,32,5,0,3.91,6.8,77.9,3.39
17,M17-088,Civil,28,2,1,3.7,2.8,85.4,3.1
17,M17-089,Sistemas,37,3,0,2.71,6.2,91.7,2.83
17,M17-090,Civil,26,2,1,3.53,8.4,92.3,3.21
17,M17-091,Industrial,30,4,1,3.51,6.9,85.5,2.84
17,M17-092,Civil,31,2,1,3.56,3.8,76.3,2.79
17,M17-093,Industrial,23,1,0,3.8,13.2,92.8,3.52
17,M17-094,Sistemas,23,3,1,3.34,9.3,83.0,3.09
17,M17-095,Civil,21,4,0,3.94,6.2,98.4,3.92
17,M17-096,Sistemas,23,5,0,3.74,4.0,70.3,3.68
